Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Fri Jun 16 2023 01:55:39,4809.2736,4107,string,4096
Fri Jun 16 2023 01:55:39,154.7974,16398,string,16384
Fri Jun 16 2023 01:55:44,4385.5530,65550,string,65536
Fri Jun 16 2023 01:55:44,253.9468,262158,string,262144
Fri Jun 16 2023 01:55:48,3603.8486,1048832,string,1048576
Fri Jun 16 2023 01:55:48,395.5654,4195305,string,4194304
Fri Jun 16 2023 01:55:52,4258.5690,16781194,string,16777216
Fri Jun 16 2023 01:56:24,206.7203,4107,string,4096
Fri Jun 16 2023 01:56:26,1944.9714,16398,string,16384
Fri Jun 16 2023 01:56:29,2883.9185,65550,string,65536
Fri Jun 16 2023 01:56:30,325.7113,262158,string,262144
Fri Jun 16 2023 01:56:30,239.4206,1048832,string,1048576
Fri Jun 16 2023 01:56:34,3991.1240,4195305,string,4194304
Fri Jun 16 2023 01:56:35,1324.2857,16781194,string,16777216
Fri Jun 16 2023 01:57:10,220.5538,4107,string,4096
-,-,-
-,-,-
Fri Jun 16 2023 02:00:31,1241.7927,262158,string,262144
Fri Jun 16 2023 02:00:33,1496.1067,1048832,string,1048576
Fri Jun 16 2023 02:00:35,1537.9384,4195305,string,4194304
Fri Jun 16 2023 02:00:37,2827.3533,16781194,string,16777216
Fri Jun 16 2023 02:01:56,247.8514,4107,string,4096
Fri Jun 16 2023 02:02:37,1213.0710,16398,string,16384
Fri Jun 16 2023 02:02:40,3297.4121,65550,string,65536
Fri Jun 16 2023 02:02:41,293.6976,262158,string,262144
Fri Jun 16 2023 02:02:44,3144.6971,1048832,string,1048576
Fri Jun 16 2023 02:02:44,474.1958,4195305,string,4194304
Fri Jun 16 2023 02:02:51,6439.2105,16781194,string,16777216
Fri Jun 16 2023 02:08:08,1442.9673,4107,string,4096
Fri Jun 16 2023 02:08:48,190.5509,16398,string,16384
Fri Jun 16 2023 02:08:49,232.9486,65550,string,65536
Fri Jun 16 2023 02:09:29,164.9332,262158,string,262144
Fri Jun 16 2023 02:09:29,315.5303,1048832,string,1048576
Fri Jun 16 2023 02:09:31,1665.7710,4195305,string,4194304
Fri Jun 16 2023 02:09:33,1499.1723,16781194,string,16777216
Fri Jun 16 2023 02:10:19,228.0239,4107,string,4096
Fri Jun 16 2023 02:10:20,153.5420,16398,string,16384
Fri Jun 16 2023 02:10:23,3372.8690,65550,string,65536
Fri Jun 16 2023 02:10:23,248.6738,262158,string,262144
Fri Jun 16 2023 02:10:28,5071.6448,1048832,string,1048576
Fri Jun 16 2023 02:10:29,512.9884,4195305,string,4194304
Fri Jun 16 2023 02:10:33,3804.7115,16781194,string,16777216
Fri Jun 16 2023 02:14:16,208.9778,4107,string,4096
Fri Jun 16 2023 02:14:20,3976.9071,16398,string,16384
Fri Jun 16 2023 02:14:21,241.9747,65550,string,65536
Fri Jun 16 2023 02:14:24,3621.8235,262158,string,262144
Fri Jun 16 2023 02:14:25,355.7424,1048832,string,1048576
Fri Jun 16 2023 02:14:29,3796.6814,4195305,string,4194304
Fri Jun 16 2023 02:14:30,1483.1866,16781194,string,16777216
Fri Jun 16 2023 02:15:46,223.8324,4107,string,4096
Fri Jun 16 2023 02:15:46,159.7967,16398,string,16384
