Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Fri Jun 16 2023 00:13:57,1235.1853,16781194,string,16777216
Fri Jun 16 2023 00:14:13,44.4847,4107,string,4096
-,-,-
Fri Jun 16 2023 00:15:34,55.6106,65550,string,65536
Fri Jun 16 2023 00:16:14,83.0489,262158,string,262144
Fri Jun 16 2023 00:16:14,105.2650,1048832,string,1048576
Fri Jun 16 2023 00:16:18,3549.7488,4195305,string,4194304
Fri Jun 16 2023 00:16:18,506.8056,16781194,string,16777216
-,-,-
-,-,-
Fri Jun 16 2023 00:19:46,67.8178,65550,string,65536
Fri Jun 16 2023 00:20:26,98.3713,262158,string,262144
Fri Jun 16 2023 00:20:26,114.8394,1048832,string,1048576
-,-,-
Fri Jun 16 2023 00:20:57,459.3309,16781194,string,16777216
Fri Jun 16 2023 00:22:06,135.3584,4107,string,4096
