index,Date,Retrieval Time (ms),Type,Size (Bytes)
242,Sun Jun 18 2023 22:44:28,4273.8996,string,4194304
249,Sun Jun 18 2023 22:45:15,4335.9601,string,4194304
256,Sun Jun 18 2023 22:46:46,3498.0196,string,4194304
263,Tue Jun 13 2023 22:16:50,3557.4711,string,4194304
270,Tue Jun 13 2023 22:17:17,3238.6228,string,4194304
277,Tue Jun 13 2023 22:18:19,3826.768,string,4194304
284,Tue Jun 13 2023 22:19:23,3930.7235,string,4194304
291,Tue Jun 13 2023 22:21:30,3556.8074,string,4194304
298,Tue Jun 13 2023 22:27:20,2964.4865,string,4194304
305,Tue Jun 13 2023 22:27:50,3742.5125,string,4194304
312,Tue Jun 13 2023 22:28:52,3799.1886,string,4194304
319,Tue Jun 13 2023 22:29:58,3638.362,string,4194304
326,Tue Jun 13 2023 22:32:04,3158.2837,string,4194304
333,Sun Jun 18 2023 23:01:33,4745.9999,string,4194304
340,Sun Jun 18 2023 23:02:05,2751.6066,string,4194304
347,Sun Jun 18 2023 23:02:52,3342.0926,string,4194304
354,Sun Jun 18 2023 23:03:40,3438.8344,string,4194304
361,Sun Jun 18 2023 23:05:12,3780.4999,string,4194304
368,Tue Jun 13 2023 21:55:37,4053.7854,string,4194304
375,Tue Jun 13 2023 21:56:04,2529.7704,string,4194304
382,Tue Jun 13 2023 21:57:10,2573.802,string,4194304
389,Tue Jun 13 2023 21:58:13,3644.0909,string,4194304
396,Tue Jun 13 2023 22:00:18,2975.2052,string,4194304
403,Tue Jun 13 2023 22:06:10,3559.1222,string,4194304
410,Tue Jun 13 2023 22:06:41,3297.8252,string,4194304
417,Tue Jun 13 2023 22:07:48,4195.8437,string,4194304
424,Tue Jun 13 2023 22:08:48,2918.9357,string,4194304
431,Tue Jun 13 2023 22:10:54,3007.9067,string,4194304
438,Sun Jun 18 2023 22:52:21,4173.9637,string,4194304
445,Sun Jun 18 2023 22:52:55,3555.3088,string,4194304
452,Sun Jun 18 2023 22:53:41,3500.721,string,4194304
459,Sun Jun 18 2023 22:54:25,3472.491,string,4194304
466,Sun Jun 18 2023 22:55:55,4139.205,string,4194304
6,Tue Jun 13 2023 20:18:35,8979.531,string,16777216
13,Tue Jun 13 2023 20:31:18,10843.2782,string,16777216
20,Tue Jun 13 2023 20:54:41,9034.7063,string,16777216
27,Tue Jun 13 2023 20:59:10,9088.6436,string,16777216
34,Tue Jun 13 2023 21:00:32,11170.5436,string,16777216
41,Tue Jun 13 2023 21:12:44,9389.5859,string,16777216
48,Tue Jun 13 2023 21:13:36,10383.5494,string,16777216
69,Tue Jun 13 2023 21:18:21,9220.0829,string,16777216
76,Tue Jun 13 2023 21:23:45,10180.9802,string,16777216
