index,Date,Retrieval Time (ms),Type,Size (Bytes)
318,Tue Jun 13 2023 21:55:31,378.8853,string,262144
325,Tue Jun 13 2023 21:56:01,594.6445,string,262144
332,Tue Jun 13 2023 21:57:06,391.1742,string,262144
339,Tue Jun 13 2023 21:59:09,273.9293,string,262144
346,Tue Jun 13 2023 22:00:13,385.7013,string,262144
353,Tue Jun 13 2023 22:06:05,476.0003,string,262144
360,Tue Jun 13 2023 22:06:36,270.906,string,262144
367,Tue Jun 13 2023 22:07:41,364.0082,string,262144
374,Tue Jun 13 2023 22:09:46,264.2753,string,262144
381,Tue Jun 13 2023 22:10:50,365.3093,string,262144
388,Sun Jun 18 2023 22:52:15,390.5754,string,262144
395,Sun Jun 18 2023 22:52:50,552.865,string,262144
402,Sun Jun 18 2023 22:54:20,299.7995,string,262144
409,Sun Jun 18 2023 22:55:01,581.6683,string,262144
416,Sun Jun 18 2023 22:55:49,272.7579,string,262144
423,Tue Jun 13 2023 21:55:31,434.1962,string,262144
430,Tue Jun 13 2023 21:57:06,418.1142,string,262144
437,Tue Jun 13 2023 21:58:09,318.1132,string,262144
444,Tue Jun 13 2023 21:59:09,303.9868,string,262144
451,Tue Jun 13 2023 22:00:13,435.2584,string,262144
458,Tue Jun 13 2023 22:06:06,647.6715,string,262144
465,Tue Jun 13 2023 22:07:42,413.1033,string,262144
472,Tue Jun 13 2023 22:08:44,265.4647,string,262144
479,Tue Jun 13 2023 22:09:46,302.9238,string,262144
486,Tue Jun 13 2023 22:10:50,391.4185,string,262144
493,Sun Jun 18 2023 22:52:15,432.1067,string,262144
500,Sun Jun 18 2023 22:53:35,464.2571,string,262144
507,Sun Jun 18 2023 22:54:20,405.063,string,262144
514,Sun Jun 18 2023 22:55:01,340.6385,string,262144
521,Sun Jun 18 2023 22:55:49,293.7379,string,262144
528,Tue Jun 13 2023 21:55:31,453.4462,string,262144
535,Tue Jun 13 2023 21:56:01,668.7576,string,262144
542,Tue Jun 13 2023 21:57:06,282.8593,string,262144
549,Tue Jun 13 2023 21:58:09,278.8445,string,262144
556,Tue Jun 13 2023 21:59:10,463.7626,string,262144
563,Tue Jun 13 2023 22:06:06,547.7371,string,262144
570,Tue Jun 13 2023 22:06:36,598.9021,string,262144
577,Tue Jun 13 2023 22:07:42,575.2389,string,262144
584,Tue Jun 13 2023 22:08:44,472.0139,string,262144
591,Tue Jun 13 2023 22:09:47,335.173,string,262144
598,Sun Jun 18 2023 22:52:16,537.5501,string,262144
605,Sun Jun 18 2023 22:52:51,739.8834,string,262144
612,Sun Jun 18 2023 22:53:36,458.932,string,262144
619,Sun Jun 18 2023 22:54:20,580.3099,string,262144
626,Sun Jun 18 2023 22:55:02,665.4346,string,262144
4,Tue Jun 13 2023 21:55:32,931.8514,string,1048576
11,Tue Jun 13 2023 21:56:02,1028.3387,string,1048576
18,Tue Jun 13 2023 21:58:10,1025.2483,string,1048576
25,Tue Jun 13 2023 21:59:10,976.9805,string,1048576
32,Tue Jun 13 2023 22:00:14,1010.9024,string,1048576
39,Tue Jun 13 2023 22:06:07,1284.2182,string,1048576
46,Tue Jun 13 2023 22:06:37,1195.301,string,1048576
53,Tue Jun 13 2023 22:08:46,1665.5759,string,1048576
60,Tue Jun 13 2023 22:09:48,1673.3049,string,1048576
67,Tue Jun 13 2023 22:10:51,981.3044,string,1048576
74,Sun Jun 18 2023 22:52:17,1292.6723,string,1048576
81,Sun Jun 18 2023 22:52:52,1334.3661,string,1048576
88,Sun Jun 18 2023 22:53:37,1373.4731,string,1048576
95,Sun Jun 18 2023 22:55:04,1849.6986,string,1048576
102,Sun Jun 18 2023 22:55:51,1173.6179,string,1048576
109,Tue Jun 13 2023 21:55:33,1425.5007,string,1048576
116,Tue Jun 13 2023 21:56:02,856.0678,string,1048576
123,Tue Jun 13 2023 21:57:07,1038.9983,string,1048576
130,Tue Jun 13 2023 21:58:10,989.2242,string,1048576
137,Tue Jun 13 2023 22:00:15,1054.5075,string,1048576
144,Tue Jun 13 2023 22:06:07,1073.5828,string,1048576
151,Tue Jun 13 2023 22:06:38,1310.7149,string,1048576
158,Tue Jun 13 2023 22:07:44,1503.2925,string,1048576
165,Tue Jun 13 2023 22:08:45,1489.9771,string,1048576
172,Tue Jun 13 2023 22:10:51,1008.869,string,1048576
179,Sun Jun 18 2023 22:52:17,1825.3633,string,1048576
186,Sun Jun 18 2023 22:52:52,1586.6281,string,1048576
193,Sun Jun 18 2023 22:53:37,1379.3579,string,1048576
200,Sun Jun 18 2023 22:54:22,1227.6186,string,1048576
207,Sun Jun 18 2023 22:55:51,1183.7174,string,1048576
214,Tue Jun 13 2023 22:56:05,2097.4423,string,1048576
221,Tue Jun 13 2023 22:57:08,1298.7518,string,1048576
228,Tue Jun 13 2023 22:58:11,1412.4124,string,1048576
235,Tue Jun 13 2023 22:59:12,1812.2694,string,1048576
242,Tue Jun 13 2023 23:00:15,1089.9312,string,1048576
249,Tue Jun 13 2023 23:06:39,2080.8148,string,1048576
256,Tue Jun 13 2023 23:07:44,1536.6863,string,1048576
263,Tue Jun 13 2023 23:08:46,1513.8515,string,1048576
270,Tue Jun 13 2023 23:09:49,2108.7,string,1048576
284,Sun Jun 18 2023 23:52:53,1841.3454,string,1048576
291,Sun Jun 18 2023 23:53:37,1660.7881,string,1048576
298,Sun Jun 18 2023 23:54:22,1558.9179,string,1048576
305,Sun Jun 18 2023 23:55:03,1367.4783,string,1048576
312,Sun Jun 18 2023 23:55:52,1668.1872,string,1048576
319,Tue Jun 13 2023 21:55:32,769.2853,string,1048576
326,Tue Jun 13 2023 21:56:02,1033.6908,string,1048576
333,Tue Jun 13 2023 21:57:07,894.9394,string,1048576
340,Tue Jun 13 2023 21:59:10,961.7985,string,1048576
347,Tue Jun 13 2023 22:00:14,718.3146,string,1048576
354,Tue Jun 13 2023 22:06:06,918.7518,string,1048576
361,Tue Jun 13 2023 22:06:36,785.1006,string,1048576
368,Tue Jun 13 2023 22:07:42,767.4119,string,1048576
